=== Market Cap Auto-Sell Monitor ===

Sell trigger: $6000 market cap
Monitoring 10 tokens:

  SEEKBOT (wallet-1): 9T95V7S1y7L8...
  AVAULT (wallet-2): APXYEg1wQheu...
  NSWAP (wallet-3): 7PV9EpZXivde...
  PCHAIN (wallet-4): D8u7g47FCPtM...
  SEEDG (wallet-5): 8k51Q6gvA8nU...
  SKNET (wallet-6): FYVK2YQrXT47...
  MDAO (wallet-7): GFgbDMJmMmrK...
  TRELAY (wallet-8): AemCtvSpewGh...
  CSIGN (wallet-9): kynRpxt3ASUk...
  SWARM (wallet-10): F3kXwe6eF8hS...

Starting monitor (polling every 15s + WebSocket)...

WebSocket connected — subscribing to token trades...
  [1:57:14 PM] AVAULT: $5269 mcap (target: $6000)
  [1:57:16 PM] NSWAP: $5269 mcap (target: $6000)
  [1:57:18 PM] PCHAIN: $5262 mcap (target: $6000)
  [1:57:19 PM] TRELAY trade: mcap ~$2488 (buy)
  [1:57:19 PM] SEEDG: $5259 mcap (target: $6000)
  [1:57:21 PM] SKNET: $5266 mcap (target: $6000)
  [1:57:23 PM] MDAO: $5259 mcap (target: $6000)
  [1:57:24 PM] TRELAY: $5295 mcap (target: $6000)
  [1:57:26 PM] CSIGN: $5288 mcap (target: $6000)
  [1:57:28 PM] SWARM: $5288 mcap (target: $6000)
  [1:57:45 PM] SEEKBOT: $5260 mcap (target: $6000)
  [1:57:47 PM] AVAULT: $5267 mcap (target: $6000)
  [1:57:49 PM] NSWAP: $5267 mcap (target: $6000)
  [1:57:50 PM] PCHAIN: $5260 mcap (target: $6000)
  [1:57:52 PM] CSIGN trade: mcap ~$2271 (buy)
  [1:57:52 PM] SEEDG: $5256 mcap (target: $6000)
  [1:57:54 PM] SKNET: $5263 mcap (target: $6000)
  [1:57:56 PM] MDAO: $5256 mcap (target: $6000)
  [1:57:58 PM] TRELAY: $5293 mcap (target: $6000)
  [1:57:59 PM] CSIGN: $5289 mcap (target: $6000)
  [1:58:01 PM] SWARM: $5286 mcap (target: $6000)
  [1:58:15 PM] SWARM trade: mcap ~$2271 (buy)
  [1:58:18 PM] SEEKBOT: $4810 mcap (target: $6000)
  [1:58:20 PM] AVAULT: $4816 mcap (target: $6000)
  [1:58:22 PM] NSWAP: $4816 mcap (target: $6000)
  [1:58:23 PM] PCHAIN: $4810 mcap (target: $6000)
  [1:58:25 PM] SEEDG: $4806 mcap (target: $6000)
  [1:58:27 PM] SKNET: $4813 mcap (target: $6000)
  [1:58:29 PM] MDAO: $4806 mcap (target: $6000)
  [1:58:30 PM] TRELAY: $4840 mcap (target: $6000)
  [1:58:32 PM] CSIGN: $4836 mcap (target: $6000)
  [1:58:34 PM] SWARM: $4836 mcap (target: $6000)
  [1:58:51 PM] SEEKBOT: $5259 mcap (target: $6000)
  [1:58:53 PM] AVAULT: $5266 mcap (target: $6000)
  [1:58:54 PM] NSWAP: $5266 mcap (target: $6000)
  [1:58:56 PM] PCHAIN: $5259 mcap (target: $6000)
  [1:58:58 PM] SEEDG: $5255 mcap (target: $6000)
  [1:59:00 PM] SKNET: $5262 mcap (target: $6000)
  [1:59:02 PM] MDAO: $5255 mcap (target: $6000)
  [1:59:03 PM] TRELAY: $5292 mcap (target: $6000)
  [1:59:05 PM] CSIGN: $5288 mcap (target: $6000)
  [1:59:06 PM] AVAULT trade: mcap ~$2465 (buy)
  [1:59:07 PM] SWARM: $5288 mcap (target: $6000)
  [1:59:24 PM] SEEKBOT: $5259 mcap (target: $6000)
  [1:59:26 PM] AVAULT: $5269 mcap (target: $6000)
  [1:59:27 PM] NSWAP: $5266 mcap (target: $6000)
  [1:59:29 PM] PCHAIN: $5259 mcap (target: $6000)
  [1:59:31 PM] SEEDG: $5255 mcap (target: $6000)
  [1:59:32 PM] SKNET: $5262 mcap (target: $6000)
  [1:59:34 PM] MDAO: $5255 mcap (target: $6000)
  [1:59:36 PM] TRELAY: $5292 mcap (target: $6000)
  [1:59:38 PM] CSIGN: $5288 mcap (target: $6000)
  [1:59:39 PM] SWARM: $5288 mcap (target: $6000)
  [1:59:44 PM] SWARM trade: mcap ~$2486 (buy)
  [1:59:57 PM] SEEKBOT: $4810 mcap (target: $6000)
  [1:59:58 PM] AVAULT: $4819 mcap (target: $6000)
  [2:00:01 PM] NSWAP: $4816 mcap (target: $6000)
  [2:00:03 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:00:05 PM] SEEDG: $4806 mcap (target: $6000)
  [2:00:07 PM] SKNET: $4813 mcap (target: $6000)
  [2:00:08 PM] MDAO: $4806 mcap (target: $6000)
  [2:00:10 PM] TRELAY: $4840 mcap (target: $6000)
  [2:00:12 PM] CSIGN: $4836 mcap (target: $6000)
  [2:00:14 PM] SWARM: $4840 mcap (target: $6000)
  [2:00:21 PM] NSWAP trade: mcap ~$2255 (buy)
  [2:00:31 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:00:33 PM] AVAULT: $4819 mcap (target: $6000)
  [2:00:35 PM] NSWAP: $4819 mcap (target: $6000)
  [2:00:36 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:00:38 PM] SEEDG: $4806 mcap (target: $6000)
  [2:00:40 PM] SKNET: $4813 mcap (target: $6000)
  [2:00:42 PM] MDAO: $4806 mcap (target: $6000)
  [2:00:43 PM] TRELAY: $4840 mcap (target: $6000)
  [2:00:45 PM] CSIGN: $4836 mcap (target: $6000)
  [2:00:47 PM] SWARM: $4840 mcap (target: $6000)
  [2:00:54 PM] SWARM trade: mcap ~$2277 (buy)
  [2:01:04 PM] SEEKBOT: $5256 mcap (target: $6000)
  [2:01:06 PM] AVAULT: $5266 mcap (target: $6000)
  [2:01:08 PM] NSWAP: $5266 mcap (target: $6000)
  [2:01:09 PM] PCHAIN: $5256 mcap (target: $6000)
  [2:01:11 PM] SEEDG: $5252 mcap (target: $6000)
  [2:01:13 PM] SKNET: $5259 mcap (target: $6000)
  [2:01:15 PM] MDAO: $5252 mcap (target: $6000)
  [2:01:16 PM] TRELAY: $5289 mcap (target: $6000)
  [2:01:18 PM] CSIGN: $5285 mcap (target: $6000)
  [2:01:20 PM] SWARM: $5292 mcap (target: $6000)
  [2:01:37 PM] SEEKBOT: $5251 mcap (target: $6000)
  [2:01:39 PM] AVAULT: $5262 mcap (target: $6000)
  [2:01:39 PM] AVAULT trade: mcap ~$2465 (buy)
  [2:01:40 PM] NSWAP: $5262 mcap (target: $6000)
  [2:01:42 PM] PCHAIN: $5251 mcap (target: $6000)
  [2:01:44 PM] SEEDG: $5248 mcap (target: $6000)
  [2:01:46 PM] SKNET: $5255 mcap (target: $6000)
  [2:01:47 PM] MDAO: $5248 mcap (target: $6000)
  [2:01:49 PM] TRELAY: $5284 mcap (target: $6000)
  [2:01:51 PM] CSIGN: $5281 mcap (target: $6000)
  [2:01:53 PM] SWARM: $5288 mcap (target: $6000)
  [2:02:10 PM] SEEKBOT: $5251 mcap (target: $6000)
  [2:02:10 PM] TRELAY trade: mcap ~$2268 (sell)
  [2:02:12 PM] AVAULT: $5265 mcap (target: $6000)
  [2:02:13 PM] TRELAY trade: mcap ~$2271 (buy)
  [2:02:13 PM] NSWAP: $5262 mcap (target: $6000)
  [2:02:15 PM] PCHAIN: $5251 mcap (target: $6000)
  [2:02:17 PM] SEEDG: $5248 mcap (target: $6000)
  [2:02:19 PM] SKNET: $5255 mcap (target: $6000)
  [2:02:21 PM] MDAO: $5248 mcap (target: $6000)
  [2:02:23 PM] TRELAY: $5281 mcap (target: $6000)
  [2:02:24 PM] CSIGN: $5281 mcap (target: $6000)
  [2:02:26 PM] SWARM: $5288 mcap (target: $6000)
  [2:02:43 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:02:45 PM] AVAULT: $4822 mcap (target: $6000)
  [2:02:47 PM] NSWAP: $4819 mcap (target: $6000)
  [2:02:48 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:02:50 PM] SEEDG: $4806 mcap (target: $6000)
  [2:02:51 PM] CSIGN trade: mcap ~$2274 (buy)
  [2:02:52 PM] SKNET: $4813 mcap (target: $6000)
  [2:02:54 PM] MDAO: $4806 mcap (target: $6000)
  [2:02:55 PM] TRELAY: $4836 mcap (target: $6000)
  [2:02:57 PM] CSIGN: $4840 mcap (target: $6000)
  [2:02:59 PM] SWARM: $4843 mcap (target: $6000)
  [2:03:16 PM] SEEKBOT: $5251 mcap (target: $6000)
  [2:03:18 PM] AVAULT: $5265 mcap (target: $6000)
  [2:03:20 PM] NSWAP: $5261 mcap (target: $6000)
  [2:03:22 PM] PCHAIN: $5251 mcap (target: $6000)
  [2:03:24 PM] SEEDG: $5247 mcap (target: $6000)
  [2:03:26 PM] SKNET: $5254 mcap (target: $6000)
  [2:03:27 PM] MDAO: $5247 mcap (target: $6000)
  [2:03:29 PM] TRELAY: $5280 mcap (target: $6000)
  [2:03:31 PM] CSIGN: $5284 mcap (target: $6000)
  [2:03:33 PM] SWARM: $5287 mcap (target: $6000)
  [2:03:49 PM] SWARM trade: mcap ~$2488 (buy)
  [2:03:50 PM] SEEKBOT: $5248 mcap (target: $6000)
  [2:03:51 PM] AVAULT: $5262 mcap (target: $6000)
  [2:03:53 PM] NSWAP: $5259 mcap (target: $6000)
  [2:03:55 PM] PCHAIN: $5248 mcap (target: $6000)
  [2:03:57 PM] SEEDG: $5245 mcap (target: $6000)
  [2:03:58 PM] SKNET: $5252 mcap (target: $6000)
  [2:04:00 PM] MDAO: $5245 mcap (target: $6000)
  [2:04:02 PM] TRELAY: $5278 mcap (target: $6000)
  [2:04:04 PM] CSIGN: $5281 mcap (target: $6000)
  [2:04:05 PM] SWARM: $5288 mcap (target: $6000)
  [2:04:19 PM] AVAULT trade: mcap ~$2467 (buy)
  [2:04:22 PM] SEEKBOT: $5248 mcap (target: $6000)
  [2:04:24 PM] AVAULT: $5266 mcap (target: $6000)
  [2:04:26 PM] NSWAP: $5259 mcap (target: $6000)
  [2:04:28 PM] PCHAIN: $5248 mcap (target: $6000)
  [2:04:30 PM] SEEDG: $5245 mcap (target: $6000)
  [2:04:31 PM] SKNET: $5252 mcap (target: $6000)
  [2:04:33 PM] MDAO: $5245 mcap (target: $6000)
  [2:04:35 PM] TRELAY: $5278 mcap (target: $6000)
  [2:04:37 PM] CSIGN: $5281 mcap (target: $6000)
  [2:04:38 PM] SWARM: $5288 mcap (target: $6000)
  [2:04:45 PM] NSWAP trade: mcap ~$2463 (buy)
  [2:04:56 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:04:57 PM] AVAULT: $4826 mcap (target: $6000)
  [2:04:59 PM] NSWAP: $4822 mcap (target: $6000)
  [2:05:01 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:05:03 PM] SEEDG: $4806 mcap (target: $6000)
  [2:05:04 PM] SKNET: $4813 mcap (target: $6000)
  [2:05:07 PM] MDAO: $4806 mcap (target: $6000)
  [2:05:09 PM] TRELAY: $4836 mcap (target: $6000)
  [2:05:10 PM] CSIGN: $4840 mcap (target: $6000)
  [2:05:12 PM] SWARM: $4846 mcap (target: $6000)
  [2:05:15 PM] TRELAY trade: mcap ~$2274 (buy)
  [2:05:29 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:05:31 PM] AVAULT: $4826 mcap (target: $6000)
  [2:05:33 PM] NSWAP: $4822 mcap (target: $6000)
  [2:05:35 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:05:36 PM] SEEDG: $4806 mcap (target: $6000)
  [2:05:38 PM] SKNET: $4813 mcap (target: $6000)
  [2:05:40 PM] MDAO: $4806 mcap (target: $6000)
  [2:05:42 PM] TRELAY: $4840 mcap (target: $6000)
  [2:05:44 PM] CSIGN: $4840 mcap (target: $6000)
  [2:05:45 PM] SWARM: $4846 mcap (target: $6000)
  [2:06:01 PM] TRELAY trade: mcap ~$2485 (buy)
  [2:06:02 PM] SEEKBOT: $5249 mcap (target: $6000)
  [2:06:04 PM] AVAULT: $5267 mcap (target: $6000)
  [2:06:06 PM] NSWAP: $5263 mcap (target: $6000)
  [2:06:08 PM] PCHAIN: $5249 mcap (target: $6000)
  [2:06:09 PM] SEEDG: $5246 mcap (target: $6000)
  [2:06:11 PM] SKNET: $5253 mcap (target: $6000)
  [2:06:13 PM] MDAO: $5246 mcap (target: $6000)
  [2:06:15 PM] TRELAY: $5285 mcap (target: $6000)
  [2:06:16 PM] CSIGN: $5282 mcap (target: $6000)
  [2:06:18 PM] SWARM: $5289 mcap (target: $6000)
  [2:06:36 PM] SEEKBOT: $5250 mcap (target: $6000)
  [2:06:37 PM] AVAULT: $5267 mcap (target: $6000)
  [2:06:39 PM] NSWAP: $5264 mcap (target: $6000)
  [2:06:41 PM] PCHAIN: $5250 mcap (target: $6000)
  [2:06:43 PM] SEEDG: $5246 mcap (target: $6000)
  [2:06:45 PM] SKNET: $5253 mcap (target: $6000)
  [2:06:46 PM] MDAO: $5246 mcap (target: $6000)
  [2:06:48 PM] TRELAY: $5286 mcap (target: $6000)
  [2:06:50 PM] CSIGN: $5282 mcap (target: $6000)
  [2:06:52 PM] SWARM: $5289 mcap (target: $6000)
  [2:06:56 PM] CSIGN trade: mcap ~$2485 (buy)
  [2:07:09 PM] SEEKBOT: $5250 mcap (target: $6000)
  [2:07:11 PM] AVAULT: $5267 mcap (target: $6000)
  [2:07:13 PM] NSWAP: $5264 mcap (target: $6000)
  [2:07:15 PM] PCHAIN: $5250 mcap (target: $6000)
  [2:07:16 PM] SEEDG: $5246 mcap (target: $6000)
  [2:07:18 PM] SKNET: $5253 mcap (target: $6000)
  [2:07:20 PM] MDAO: $5246 mcap (target: $6000)
  [2:07:22 PM] TRELAY: $5286 mcap (target: $6000)
  [2:07:24 PM] CSIGN: $5286 mcap (target: $6000)
  [2:07:25 PM] AVAULT trade: mcap ~$2464 (sell)
  [2:07:25 PM] AVAULT trade: mcap ~$2467 (buy)
  [2:07:25 PM] SWARM: $5289 mcap (target: $6000)
  [2:07:42 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:07:44 PM] AVAULT: $4826 mcap (target: $6000)
  [2:07:46 PM] NSWAP: $4822 mcap (target: $6000)
  [2:07:48 PM] PCHAIN: $4810 mcap (target: $6000)
  [2:07:49 PM] SEEDG: $4806 mcap (target: $6000)
  [2:07:50 PM] NSWAP trade: mcap ~$2261 (buy)
  [2:07:51 PM] SKNET: $4813 mcap (target: $6000)
  [2:07:53 PM] MDAO: $4806 mcap (target: $6000)
  [2:07:55 PM] TRELAY: $4843 mcap (target: $6000)
  [2:07:56 PM] CSIGN: $4843 mcap (target: $6000)
  [2:07:58 PM] SWARM: $4846 mcap (target: $6000)
  [2:09:26 PM] SEEKBOT: $5244 mcap (target: $6000)
  [2:09:28 PM] AVAULT: $5261 mcap (target: $6000)
  [2:09:30 PM] NSWAP: $5261 mcap (target: $6000)
  [2:09:32 PM] PCHAIN: $5244 mcap (target: $6000)
  [2:09:33 PM] CSIGN trade: mcap ~$2486 (buy)
  [2:09:34 PM] SEEDG: $5240 mcap (target: $6000)
  [2:09:36 PM] SKNET: $5247 mcap (target: $6000)
  [2:09:37 PM] MDAO: $5240 mcap (target: $6000)
  [2:09:39 PM] TRELAY: $5280 mcap (target: $6000)
  [2:09:41 PM] CSIGN: $5283 mcap (target: $6000)
  [2:09:42 PM] SWARM: $5283 mcap (target: $6000)
  [2:10:00 PM] SEEKBOT: $5243 mcap (target: $6000)
  [2:10:01 PM] AVAULT: $5260 mcap (target: $6000)
  [2:10:03 PM] NSWAP: $5261 mcap (target: $6000)
  [2:10:05 PM] PCHAIN: $5243 mcap (target: $6000)
  [2:10:06 PM] SEEDG: $5240 mcap (target: $6000)
  [2:10:08 PM] SKNET: $5247 mcap (target: $6000)
  [2:10:10 PM] MDAO: $5240 mcap (target: $6000)
  [2:10:12 PM] TRELAY: $5279 mcap (target: $6000)
  [2:10:14 PM] CSIGN: $5283 mcap (target: $6000)
  [2:10:15 PM] TRELAY trade: mcap ~$2485 (buy)
  [2:10:15 PM] SWARM: $5283 mcap (target: $6000)
  [2:10:33 PM] SEEKBOT: $5243 mcap (target: $6000)
  [2:10:34 PM] AVAULT: $5260 mcap (target: $6000)
  [2:10:36 PM] NSWAP: $5261 mcap (target: $6000)
  [2:10:38 PM] PCHAIN: $5243 mcap (target: $6000)
  [2:10:40 PM] SEEDG: $5240 mcap (target: $6000)
  [2:10:41 PM] SKNET: $5247 mcap (target: $6000)
  [2:10:43 PM] MDAO: $5240 mcap (target: $6000)
  [2:10:45 PM] TRELAY: $5283 mcap (target: $6000)
  [2:10:47 PM] CSIGN: $5283 mcap (target: $6000)
  [2:10:49 PM] SWARM: $5283 mcap (target: $6000)
  [2:11:06 PM] SEEKBOT: $5238 mcap (target: $6000)
  [2:11:07 PM] AVAULT: $5255 mcap (target: $6000)
  [2:11:09 PM] NSWAP: $5255 mcap (target: $6000)
  [2:11:11 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:11:12 PM] TRELAY trade: mcap ~$2486 (buy)
  [2:11:13 PM] SEEDG: $5234 mcap (target: $6000)
  [2:11:14 PM] SKNET: $5241 mcap (target: $6000)
  [2:11:16 PM] MDAO: $5234 mcap (target: $6000)
  [2:11:18 PM] TRELAY: $5281 mcap (target: $6000)
  [2:11:20 PM] CSIGN: $5277 mcap (target: $6000)
  [2:11:21 PM] SWARM: $5277 mcap (target: $6000)
  [2:11:38 PM] SEEKBOT: $5238 mcap (target: $6000)
  [2:11:40 PM] AVAULT: $5255 mcap (target: $6000)
  [2:11:42 PM] NSWAP: $5255 mcap (target: $6000)
  [2:11:44 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:11:46 PM] SEEDG: $5234 mcap (target: $6000)
  [2:11:48 PM] SKNET: $5241 mcap (target: $6000)
  [2:11:49 PM] MDAO: $5234 mcap (target: $6000)
  [2:11:51 PM] TRELAY: $5281 mcap (target: $6000)
  [2:11:53 PM] CSIGN: $5277 mcap (target: $6000)
  [2:11:55 PM] SWARM: $5277 mcap (target: $6000)
  [2:12:00 PM] PCHAIN trade: mcap ~$2449 (buy)
  [2:12:12 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:12:14 PM] AVAULT: $4826 mcap (target: $6000)
  [2:12:15 PM] NSWAP: $4826 mcap (target: $6000)
  [2:12:17 PM] PCHAIN: $4813 mcap (target: $6000)
  [2:12:19 PM] SEEDG: $4806 mcap (target: $6000)
  [2:12:20 PM] SKNET: $4813 mcap (target: $6000)
  [2:12:22 PM] MDAO: $4806 mcap (target: $6000)
  [2:12:24 PM] TRELAY: $4849 mcap (target: $6000)
  [2:12:26 PM] CSIGN: $4846 mcap (target: $6000)
  [2:12:27 PM] SWARM: $4846 mcap (target: $6000)
  [2:12:44 PM] SEEKBOT: $4810 mcap (target: $6000)
  [2:12:46 PM] AVAULT: $4826 mcap (target: $6000)
  [2:12:48 PM] NSWAP: $4826 mcap (target: $6000)
  [2:12:50 PM] PCHAIN: $4813 mcap (target: $6000)
  [2:12:52 PM] SEEDG: $4806 mcap (target: $6000)
  [2:12:53 PM] SKNET: $4813 mcap (target: $6000)
  [2:12:55 PM] MDAO: $4806 mcap (target: $6000)
  [2:12:57 PM] TRELAY: $4849 mcap (target: $6000)
  [2:12:59 PM] CSIGN: $4846 mcap (target: $6000)
  [2:13:01 PM] SWARM: $4846 mcap (target: $6000)
  [2:13:18 PM] SEEKBOT: $5236 mcap (target: $6000)
  [2:13:19 PM] AVAULT: $5253 mcap (target: $6000)
  [2:13:21 PM] NSWAP: $5253 mcap (target: $6000)
  [2:13:23 PM] PCHAIN: $5239 mcap (target: $6000)
  [2:13:25 PM] SEEDG: $5232 mcap (target: $6000)
  [2:13:26 PM] SKNET: $5239 mcap (target: $6000)
  [2:13:28 PM] MDAO: $5232 mcap (target: $6000)
  [2:13:30 PM] TRELAY: $5279 mcap (target: $6000)
  [2:13:32 PM] CSIGN: $5275 mcap (target: $6000)
  [2:13:33 PM] SWARM: $5276 mcap (target: $6000)
  [2:13:50 PM] SEEKBOT: $5235 mcap (target: $6000)
  [2:13:52 PM] AVAULT: $5252 mcap (target: $6000)
  [2:13:54 PM] NSWAP: $5252 mcap (target: $6000)
  [2:13:56 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:13:58 PM] SEEDG: $5231 mcap (target: $6000)
  [2:14:00 PM] SKNET: $5238 mcap (target: $6000)
  [2:14:02 PM] MDAO: $5231 mcap (target: $6000)
  [2:14:04 PM] TRELAY: $5278 mcap (target: $6000)
  [2:14:06 PM] CSIGN: $5274 mcap (target: $6000)
  [2:14:07 PM] SWARM: $5274 mcap (target: $6000)
  [2:14:24 PM] SEEKBOT: $5235 mcap (target: $6000)
  [2:14:26 PM] AVAULT: $5252 mcap (target: $6000)
  [2:14:28 PM] NSWAP: $5252 mcap (target: $6000)
  [2:14:30 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:14:32 PM] SEEDG: $5231 mcap (target: $6000)
  [2:14:33 PM] SKNET: $5238 mcap (target: $6000)
  [2:14:35 PM] MDAO: $5231 mcap (target: $6000)
  [2:14:37 PM] TRELAY: $5278 mcap (target: $6000)
  [2:14:38 PM] CSIGN: $5274 mcap (target: $6000)
  [2:14:40 PM] SWARM: $5274 mcap (target: $6000)
  [2:14:57 PM] SEEKBOT: $5234 mcap (target: $6000)
  [2:14:59 PM] AVAULT: $5251 mcap (target: $6000)
  [2:15:01 PM] NSWAP: $5251 mcap (target: $6000)
  [2:15:03 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:15:04 PM] SEEDG: $5231 mcap (target: $6000)
  [2:15:06 PM] SKNET: $5238 mcap (target: $6000)
  [2:15:08 PM] MDAO: $5231 mcap (target: $6000)
  [2:15:10 PM] TRELAY: $5277 mcap (target: $6000)
  [2:15:11 PM] CSIGN: $5274 mcap (target: $6000)
  [2:15:13 PM] SWARM: $5274 mcap (target: $6000)
  [2:15:30 PM] SEEKBOT: $5234 mcap (target: $6000)
  [2:15:32 PM] AVAULT: $5251 mcap (target: $6000)
  [2:15:34 PM] NSWAP: $5251 mcap (target: $6000)
  [2:15:35 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:15:37 PM] SEEDG: $5231 mcap (target: $6000)
  [2:15:39 PM] SKNET: $5238 mcap (target: $6000)
  [2:15:41 PM] MDAO: $5231 mcap (target: $6000)
  [2:15:42 PM] TRELAY: $5277 mcap (target: $6000)
  [2:15:44 PM] CSIGN: $5274 mcap (target: $6000)
  [2:15:46 PM] SWARM: $5274 mcap (target: $6000)
  [2:16:03 PM] SEEKBOT: $5234 mcap (target: $6000)
  [2:16:05 PM] AVAULT: $5251 mcap (target: $6000)
  [2:16:07 PM] NSWAP: $5251 mcap (target: $6000)
  [2:16:08 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:16:10 PM] SEEDG: $5231 mcap (target: $6000)
  [2:16:12 PM] SKNET: $5238 mcap (target: $6000)
  [2:16:14 PM] MDAO: $5231 mcap (target: $6000)
  [2:16:15 PM] TRELAY: $5277 mcap (target: $6000)
  [2:16:17 PM] CSIGN: $5274 mcap (target: $6000)
  [2:16:19 PM] SWARM: $5274 mcap (target: $6000)
  [2:16:36 PM] SEEKBOT: $5235 mcap (target: $6000)
  [2:16:38 PM] AVAULT: $5252 mcap (target: $6000)
  [2:16:39 PM] NSWAP: $5252 mcap (target: $6000)
  [2:16:42 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:16:44 PM] SEEDG: $5231 mcap (target: $6000)
  [2:16:45 PM] SKNET: $5238 mcap (target: $6000)
  [2:16:47 PM] MDAO: $5231 mcap (target: $6000)
  [2:16:49 PM] TRELAY: $5278 mcap (target: $6000)
  [2:16:50 PM] CSIGN: $5274 mcap (target: $6000)
  [2:16:52 PM] SWARM: $5274 mcap (target: $6000)
  [2:17:09 PM] SEEKBOT: $5235 mcap (target: $6000)
  [2:17:11 PM] AVAULT: $5252 mcap (target: $6000)
  [2:17:13 PM] NSWAP: $5252 mcap (target: $6000)
  [2:17:15 PM] PCHAIN: $5238 mcap (target: $6000)
  [2:17:16 PM] SEEDG: $5231 mcap (target: $6000)
  [2:17:18 PM] SKNET: $5238 mcap (target: $6000)
  [2:17:20 PM] MDAO: $5231 mcap (target: $6000)
  [2:17:22 PM] TRELAY: $5278 mcap (target: $6000)
  [2:17:24 PM] CSIGN: $5274 mcap (target: $6000)
  [2:17:25 PM] SWARM: $5274 mcap (target: $6000)
  [2:17:42 PM] SEEKBOT: $5237 mcap (target: $6000)
  [2:17:44 PM] AVAULT: $5254 mcap (target: $6000)
  [2:17:46 PM] NSWAP: $5254 mcap (target: $6000)
  [2:17:48 PM] PCHAIN: $5241 mcap (target: $6000)
  [2:17:49 PM] SEEDG: $5234 mcap (target: $6000)
  [2:17:51 PM] SKNET: $5241 mcap (target: $6000)
  [2:17:53 PM] MDAO: $5234 mcap (target: $6000)
  [2:17:55 PM] TRELAY: $5280 mcap (target: $6000)
  [2:17:56 PM] CSIGN: $5277 mcap (target: $6000)
  [2:17:58 PM] SWARM: $5277 mcap (target: $6000)
  [2:18:15 PM] SEEKBOT: $5237 mcap (target: $6000)
  [2:18:17 PM] AVAULT: $5254 mcap (target: $6000)
  [2:18:19 PM] NSWAP: $5254 mcap (target: $6000)
  [2:18:21 PM] PCHAIN: $5241 mcap (target: $6000)
  [2:18:22 PM] SEEDG: $5234 mcap (target: $6000)
  [2:18:24 PM] SKNET: $5241 mcap (target: $6000)
  [2:18:26 PM] MDAO: $5234 mcap (target: $6000)
  [2:18:28 PM] TRELAY: $5280 mcap (target: $6000)
  [2:18:29 PM] CSIGN: $5277 mcap (target: $6000)
  [2:18:31 PM] SWARM: $5277 mcap (target: $6000)
  [2:18:48 PM] SEEKBOT: $5238 mcap (target: $6000)
  [2:18:50 PM] AVAULT: $5256 mcap (target: $6000)
  [2:18:52 PM] NSWAP: $5256 mcap (target: $6000)
  [2:18:53 PM] PCHAIN: $5242 mcap (target: $6000)
  [2:18:55 PM] SEEDG: $5235 mcap (target: $6000)
  [2:18:57 PM] SKNET: $5242 mcap (target: $6000)
  [2:18:59 PM] MDAO: $5235 mcap (target: $6000)
  [2:19:00 PM] TRELAY: $5281 mcap (target: $6000)
  [2:19:02 PM] CSIGN: $5278 mcap (target: $6000)
  [2:19:04 PM] SWARM: $5278 mcap (target: $6000)
  [2:19:18 PM] SEEKBOT trade: mcap ~$2443 (sell)
  [2:19:21 PM] SEEKBOT: $5235 mcap (target: $6000)
  [2:19:22 PM] AVAULT: $5256 mcap (target: $6000)
  [2:19:24 PM] NSWAP: $5256 mcap (target: $6000)
  [2:19:26 PM] PCHAIN: $5242 mcap (target: $6000)
  [2:19:28 PM] SEEDG: $5235 mcap (target: $6000)
  [2:19:29 PM] SKNET: $5242 mcap (target: $6000)
  [2:19:31 PM] MDAO: $5235 mcap (target: $6000)
  [2:19:33 PM] TRELAY: $5281 mcap (target: $6000)
  [2:19:35 PM] CSIGN: $5278 mcap (target: $6000)
  [2:19:36 PM] SWARM: $5278 mcap (target: $6000)
  [2:19:53 PM] SEEKBOT: $5239 mcap (target: $6000)
  [2:19:55 PM] AVAULT: $5260 mcap (target: $6000)
  [2:19:57 PM] NSWAP: $5260 mcap (target: $6000)
  [2:19:59 PM] PCHAIN: $5246 mcap (target: $6000)
  [2:20:00 PM] SEEDG: $5239 mcap (target: $6000)
  [2:20:02 PM] SKNET: $5246 mcap (target: $6000)
  [2:20:04 PM] MDAO: $5239 mcap (target: $6000)
  [2:20:05 PM] TRELAY: $5286 mcap (target: $6000)
  [2:20:07 PM] CSIGN: $5282 mcap (target: $6000)
  [2:20:09 PM] SWARM: $5282 mcap (target: $6000)
  [2:20:26 PM] SEEKBOT: $5239 mcap (target: $6000)
